algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,83,132.78174591,True,116,136.29646455628156,23,3.3771999878808856,574.7303000534885,23,21,116,136.29646455628156,,0,8,0.0,1.0011999984271824,0.009500014130026102,3.3371999743394554
HPA*,84,135.15432892,True,124,139.74011537017762,72,2.5396999553777277,574.7303000534885,72,21,124,139.74011537017762,,0,7,0.0,0.889300019480288,0.011599971912801266,2.503699972294271
HPA*,85,134.79898987,True,132,137.38477631085027,36,4.045600013341755,574.7303000534885,36,17,132,137.38477631085027,,0,8,0.0,0.8478999952785671,0.0097999582067132,4.018799983896315
HPA*,86,132.36753235,True,115,136.12489168102783,30,2.028799965046346,574.7303000534885,30,21,115,136.12489168102783,,0,7,0.0,0.596199999563396,0.008500006515532732,2.0035000052303076
HPA*,87,134.49747467,True,125,138.2548339959391,37,2.4212999851442873,574.7303000534885,37,21,125,138.2548339959391,,0,8,0.0,0.4659999976865947,0.008100003469735384,2.3964999709278345
HPA*,88,134.50966797,True,120,141.53910524340085,22,2.276599989272654,574.7303000534885,22,21,120,141.53910524340085,,0,8,0.0,0.37570000858977437,0.007599999662488699,2.249700017273426
HPA*,89,134.81118317,True,120,137.39696961966996,30,1.336699991952628,574.7303000534885,30,21,120,137.39696961966996,,0,7,0.0,0.345699954777956,0.007800001185387373,1.3123999815434217
HPA*,90,137.7228714,True,128,157.82337649086293,52,1.4334000297822058,574.7303000534885,52,27,128,157.82337649086293,,0,6,0.0,0.3765999572351575,0.010300020221620798,1.4005000120960176
HPA*,91,139.92388153,True,121,144.61017305526633,29,1.7305999645031989,574.7303000534885,29,25,121,144.61017305526633,,0,7,0.0,0.4782000323757529,0.010400020983070135,1.7008999711833894
HPA*,92,136.98275604,True,126,146.29646455628165,30,2.278100000694394,574.7303000534885,30,21,126,146.29646455628165,,0,7,0.0,0.6680999649688601,0.013800046872347593,2.2413000115193427
HPA*,93,136.59797974,True,131,147.56854249492383,39,2.980699995532632,574.7303000534885,39,21,131,147.56854249492383,,0,8,0.0,0.761799979954958,0.01090002479031682,2.9434000025503337
HPA*,94,138.19595947,True,122,143.12489168102786,24,1.7509000026620924,574.7303000534885,24,21,122,143.12489168102786,,0,8,0.0,0.4152000183239579,0.008700008038431406,1.7164000310003757
HPA*,95,138.68124084,True,118,141.6101730552664,26,2.557499974500388,574.7303000534885,26,23,118,141.6101730552664,,0,9,0.0,0.5549999768845737,0.009100011084228754,2.5266999728046358
