algorithm,scenario_index,optimal_length,found,path_length,path_cost,visited_nodes,execution_time_ms,preprocessing_time_ms,abstract_nodes_visited,abstract_path_edge_count,refined_path_length,refined_path_cost,scanned_nodes,local_path_cache_hits,local_path_cache_misses,cache_hit_ratio,abstract_search_time_ms,refinement_time_ms,query_time_ms
HPA*,87,134.49747467,True,125,138.2548339959391,37,2.265599963720888,599.7616999666207,37,21,125,138.2548339959391,,0,8,0.0,0.3383999573998153,0.008100003469735384,2.2426999639719725
HPA*,88,134.50966797,True,120,141.53910524340085,22,2.1858999971300364,599.7616999666207,22,21,120,141.53910524340085,,0,8,0.0,0.31640002271160483,0.007099995855242014,2.161000040359795
HPA*,89,134.81118317,True,120,137.39696961966996,30,1.3024999643675983,599.7616999666207,30,21,120,137.39696961966996,,0,7,0.0,0.3149999538436532,0.007199996616691351,1.2791999615728855
HPA*,90,137.7228714,True,128,157.82337649086293,52,1.3760000001639128,599.7616999666207,52,27,128,157.82337649086293,,0,6,0.0,0.3331999760121107,0.010500021744519472,1.34379998780787
HPA*,91,139.92388153,True,121,144.61017305526633,29,2.136099967174232,599.7616999666207,29,25,121,144.61017305526633,,0,7,0.0,0.4048999981023371,0.010199961252510548,2.106199972331524
HPA*,92,136.98275604,True,126,146.29646455628165,30,1.7768999678082764,599.7616999666207,30,21,126,146.29646455628165,,0,7,0.0,0.30939996941015124,0.009200011845678091,1.7491999897174537
HPA*,93,136.59797974,True,131,147.56854249492383,39,2.4125000345520675,599.7616999666207,39,21,131,147.56854249492383,,0,8,0.0,0.34899997990578413,0.008200004231184721,2.377500000875443
HPA*,94,138.19595947,True,122,143.12489168102786,24,5.299199954606593,599.7616999666207,24,21,122,143.12489168102786,,0,8,0.0,1.5221000066958368,0.022299995180219412,5.23449998581782
HPA*,95,138.68124084,True,118,141.6101730552664,26,3.5088000004179776,599.7616999666207,26,23,118,141.6101730552664,,0,9,0.0,1.1816999758593738,0.013499986380338669,3.470199997536838
HPA*,96,137.38477631,True,132,143.18376618407365,20,2.8853000258095562,599.7616999666207,20,19,132,143.18376618407365,,0,8,0.0,1.2165000080130994,0.015600002370774746,2.839100023265928
HPA*,97,137.0,True,139,147.28427124746196,40,2.893799974117428,599.7616999666207,40,19,139,147.28427124746196,,0,6,0.0,1.2301999959163368,0.013399985618889332,2.843499998562038
HPA*,98,137.18376617,True,135,146.5979797464467,22,4.076199955306947,599.7616999666207,22,21,135,146.5979797464467,,0,8,0.0,1.269900007173419,0.016300007700920105,4.033599980175495
HPA*,99,139.7106781,True,123,142.88225099390857,29,4.140899982303381,599.7616999666207,29,21,123,142.88225099390857,,0,8,0.0,1.5011000214144588,0.023600005079060793,4.059500002767891
